R,I,g-r,i-z,redshift,TransientClass,objID,og_idx
-1.062214072149145,-1.2141819989702927,2.4572964405358255,3.5311841134550375,-0.06859054421185137,SN Ia,108380312819428624,3747
0.892579135638254,0.7729463695027271,1.2114493846849508,-1.140342987240087,-0.09427037244151418,SN Ia,108381829043867501,3748
-0.5058685676263829,-0.7423799658550825,2.452729025027325,1.6179677224713123,-0.08633348635024238,SN Ia,108383291984960951,3749
-1.8224589915920717,-2.010759812380955,2.7660621054837033,2.887040282365072,-0.0669060937268493,SN Ia,108383461136772501,3750
-1.5129613848934929,-1.6481816614679168,2.5259217603149784,2.2930647311551775,-0.07773447650054381,SN Ia,108390158608358411,3751
-1.3119128991270483,-1.380479859288696,1.6675174182244874,1.9524912914728287,-0.09314055809181768,SN Ia,108391502994615640,3752
-1.457047088593021,-1.6613302352880406,2.409357337818568,1.8068227031536526,-0.08147663819439412,SN Ia,108393155708027182,3753
-1.4897458676015833,-1.5115188971641462,3.0432797697358316,5.389365130407572,-0.07726559160235054,SN Ia,108393211684385827,3754
-1.3818740818672794,-1.26724934469896,1.5568002633822624,2.287571593811188,-0.06732808217317711,SN Ia,108393213578190247,3755
-2.1096844515154545,-2.2959528728911742,3.595076004587908,1.5535580592567055,-0.06319187881501051,SN Ia,108393341134580918,3756
-1.5374102988589053,-1.4756536902600295,2.109242834958574,1.5225630515132145,-0.060929304158539366,SN Ia,108400047081879693,3757
-1.5584365907074678,-1.7660495381122094,4.378134785447845,2.890407363977869,-0.06762323522422185,SN Ia,108400202935539722,3758
-0.5168408718074814,-0.45628426808705397,1.290109978222363,5.30078920901636,-0.07080749634384217,SN Ia,108400217199924627,3759
-0.9707356310134703,-1.194078479695738,2.2563987900193028,2.603462710323697,-0.0861105490578428,SN Ia,108403529216767350,3760
0.06009073266212772,0.08393496635058208,-0.08369194530356322,-0.10779979715184003,-0.07518662173026275,SN Ia,108410018065589391,3761
-0.948509138988526,-1.0890222568294539,0.9480068102090489,0.44705852455545597,-0.08792589558166805,SN Ia,108410164796774397,3762
-1.8069712071382613,-1.8130686308555646,2.029058413508288,2.728249599528554,-0.06586943531719121,SN Ia,108410302591586872,3763
-1.1438030171251576,-1.2136083481060358,1.3977362036054468,5.092478665902087,-0.07191422075968303,SN Ia,108410351585628028,3764
-0.7005349424376542,-0.6383838770726833,1.232970823413021,5.713570108967579,-0.06778191880413342,SN Ia,108410518835177176,3765
-1.0986149449270017,-1.3777886679043405,2.487853076081366,-0.6816171343782236,-0.07550502395608631,SN Ia,108413278641833418,3766
-1.776742902718552,-1.948564948533315,2.415135192451921,0.7583977817203948,-0.07556083789964778,SN Ia,108413326768317745,3767
-1.0949032256228752,-1.2077839792192926,1.7143204617492913,0.008847396365638293,-0.07526281851198648,SN Ia,108420307528648647,3768
-0.4358366394059638,-0.4747309089391038,0.09864128219029035,1.7841064400820974,-0.07518662173026275,SN Ia,108420477548608244,3769
-1.138741583886792,-1.2940759872495122,2.788298867711001,2.5488404650147913,-0.08609462496552854,SN Ia,108420536853747119,3770
-0.9715114816017381,-1.1779220468388054,3.444758823653768,1.9535866287667631,-0.0903318666894291,SN Ia,108423178520945576,3771
-1.1645803728092645,-1.0010238423807951,1.669213847662039,-7.270269280727442,-0.06439327195965962,SN Ia,108423523249652780,3772
-1.0631816888668524,-1.1291430569889898,0.23237801967967764,3.3573831710798454,-0.07582358542283302,SN Ia,108430010520901867,3773
-0.9713363070761852,-1.1380883876573673,2.2558621933360556,4.598939207118639,-0.07872200908541245,SN Ia,108430204910965652,3774
-2.1188696800022937,-2.1846520657021475,2.568046213561054,1.5750583525113935,-0.07518662173026275,SN Ia,108430412133338875,3775
0.35432425892757174,0.2611725476136193,-0.4342536998118717,0.44536590301547446,-0.07900840388568434,SN Ia,108433155085217818,3776
-1.6617628320354598,-1.8214032171347758,2.2167486486606127,0.8153696629367472,-0.08346770707690719,SN Ia,108433168204001212,3777
-1.308796067277011,-1.4923731865122265,3.0854568383638568,1.1648259811552812,-0.07721694350033048,SN Ia,108433431732797006,3778
-1.5950525570338037,-1.761377163379326,2.5599123857938477,3.9071454970412347,-0.0773363741926874,SN Ia,108433465493201156,3779
-0.9109030380112654,-1.2358936644050627,2.1632489243322617,1.4923306858952263,-0.07534586265340532,SN Ia,108440016041151282,3780
-1.9330211941282012,-2.177256658148224,2.083976816478465,2.6370601839813803,-0.07518662173026275,SN Ia,108440089068203835,3781
-1.0733742267084048,-1.2358173186926376,2.3977005343233917,1.9116890854939617,-0.09226568846007242,SN Ia,108440184882196133,3782
-1.7412192202642256,-1.838798964869787,1.7596578988711513,1.842668335534728,-0.08733670416604057,SN Ia,108443254587643597,3784
-0.4915411815692021,-0.6979450029326677,1.156928707958031,3.2115290063375936,-0.07439041711454993,SN Ia,108450107006637507,3786
-1.7675950170981394,-1.8699627631748104,2.637333028058185,0.7270442356112381,-0.06953356895870165,SN Ia,108450114668674519,3787
-1.7745494800314858,-1.9530891842820772,1.6560627250969708,0.7840762466694291,-0.06477226535673891,SN Ia,108450159843417691,3788
-1.5327626379725845,-1.7203016388078052,2.5129975193489913,0.9161667306537539,-0.07208938577513985,SN Ia,108450246848512160,3789
0.9496877832980306,0.7480671608714,5.050262685186452,3.162721268455527,-0.09334008696851531,SN Ia,108452930307725791,3790
-1.4459625306025168,-1.5521995657472967,0.9212554305368836,1.550039476262573,-0.07926430404917445,SN Ia,108453361638605366,3791
-2.3880943983018263,-2.437031041057632,3.0983907978423675,-0.3425181530344848,-0.05741453850293664,SN Ia,108453527864313444,3792
-2.7254823265196593,-2.635233991067212,5.05834922643021,-0.6027791612960792,-0.06435823895656824,SN Ia,108460366448552330,3793
-0.2792240801399651,-0.39975797901318655,0.6992750957569003,-1.1701729530789018,-0.07526624219183403,SN Ia,108460522012898122,3794
0.15638196801136992,0.028774553189227576,1.525560037950318,0.8844401666056617,-0.09342575858516602,SN Ia,108460565286658849,3795
-1.4370391901595476,-1.4610200866274947,1.838740615195688,2.6230445375447817,-0.09056133285967753,SN Ia,108461669955510273,3796
0.24093150210396644,0.2011099588787633,0.18645502661708394,0.926534802274372,-0.08967459977915816,SN Ia,108463115406171168,3797
-1.880494672776488,-2.347624416971535,2.053222290169981,4.988274627931977,-0.0636973891255266,SN Ia,108463212164191854,3798
-0.3390806507078981,-0.21517476776649894,1.5624457093261395,10.068045639929352,-0.07335535111412324,SN Ia,108463505515914384,3799
-1.0314272065054613,-0.9365982625144624,1.5732950085787412,0.3368752713762909,-0.06403975711028312,SN Ia,108470188055699686,3800
-1.359707126009928,-1.4169431634870862,1.1710097847159269,2.464367692044708,-0.06467672080285337,SN Ia,108470362685115680,3801
-0.16681533123729808,-0.0689163064521515,2.0079958009217296,11.009531581008416,-0.07287762834469555,SN Ia,108473184784426961,3802
-0.24250893672252857,-0.49509936409428223,1.8594685252473493,0.38082448546833164,-0.0669060937268493,SN Ia,108473216770563884,3803
0.24847322467488522,0.18317274666622932,1.2095877875291163,0.599356654442403,-0.08484896284424583,SN Ia,108473334317806010,3804
-1.3005421450042003,-1.4000369196184692,3.048201270881394,2.107542566127779,-0.0696848478356871,SN Ia,108473340017151893,3805
-1.635731604366022,-1.7748925792165333,1.7235296623704588,2.0127047827368787,-0.07872177022402772,SN Ia,108473345427722987,3806
-1.483325738442662,-1.6080878438406134,3.098154413957677,1.8214421003878094,-0.07017053265127192,SN Ia,108473500596284608,3807
-1.3067546348589416,-1.4721739727335903,2.868156919236934,2.796733940208454,-0.08163587911753668,SN Ia,108473514452925868,3808
0.041636828718454276,-0.16361033886556053,0.2934440160990962,3.9356243402119016,-0.07884916296254178,SN Ia,108480525795776908,3809
-1.556954622293803,-1.72749134016359,2.7657585680101886,-0.4492797393801427,-0.07654016957697457,SN Ia,108483304432261870,3810
-1.5546968821876876,-1.7962067796073657,2.9439459201406297,1.4363472894830185,-0.07277412174465288,SN Ia,108483442020801132,3811
0.15108191770853632,0.10221634625007786,0.9665941962247648,0.29825020566529714,-0.09015526850566398,SN Ia,108483448035716994,3812
-0.9979213467263871,-1.0503570475530168,1.59968425622798,0.7856517305585065,-0.07898451774721296,SN Ia,108490103486394721,3813
-0.46734443479654375,-0.5361601801427328,0.9577708021153402,6.0591416416943895,-0.07200180326741143,SN Ia,108490178811201947,3814
-1.3766463134232612,-1.5558634679856105,2.736795925228113,2.0319353715676125,-0.085379155497849,SN Ia,108490204076727708,3815
-1.7637845362468338,-1.9632286744739262,2.401606892872108,2.1025905750491694,-0.07271838742155298,SN Ia,108490231403655950,3816
-1.1582752184997778,-1.395529770660695,1.3175846460886003,3.9470045198608994,-0.07257212463364653,SN Ia,108490476548795069,3817
-1.0818143401120612,-1.29929439970243,1.182356319008224,0.6035927286289001,-0.08045255981766428,SN Ia,108490562945401658,3818
-1.202576622329078,-1.3975508292484573,1.98592816120845,1.610382891830007,-0.08798720333707796,SN Ia,108493174956630723,3819
-2.465609886109551,-2.400654712613504,2.54592380151321,1.825688207239662,-0.04867300802702547,SN Ia,108500111224745888,3820
-1.619691348494707,-1.546762243055866,1.8941620202704994,3.7593714952324437,-0.06507482311070979,SN Ia,108500135773772184,3821
-0.6956625601872981,-0.7045641417979314,1.3267957489932782,1.2854358259922536,-0.07910633705341702,SN Ia,108500162457999789,3822
-0.5381488133511033,-0.7770127666843205,2.59815448272322,3.2686778636991756,-0.092176433922651,SN Ia,108500184065789004,3823
-1.7265317729314482,-1.93836607595873,2.7085511398531708,1.8508521448267639,-0.07439041711454993,SN Ia,108500275374454483,3824
-2.2835971317261947,-2.4414320350482277,2.7530409052012765,2.440611845619881,-0.0562210277839831,SN Ia,108500294323679679,3825
-1.3065160538354272,-1.18504257643509,1.5312898369614882,-0.9541869078393669,-0.06031988914567275,SN Ia,108500320804819528,3826
-0.554566631858972,-0.7374787879297091,0.8659728673481589,1.6131616445002517,-0.06563216634170878,SN Ia,108500507419156943,3827
-1.0051317914140816,-1.080534368180853,1.143995704830927,3.190879829503587,-0.07518662173026275,SN Ia,108503388915082630,3829
-1.537430268435299,-1.6851597408611447,3.2812558355789694,2.650435620474814,-0.08186677845609341,SN Ia,108503409206424915,3830
-1.5384568831849565,-1.6971947169884576,1.7371230365555825,2.7550363920764176,-0.07837144019311408,SN Ia,108503415678350011,3831
-1.4855042727388017,-1.5448077666897821,2.2309408446989636,1.8688686260705591,-0.09360068473923813,SN Ia,108503489299670815,3832
-1.9775991500436783,-2.1604391636977165,2.58574094826601,1.5495498052255081,-0.0737721642304489,SN Ia,108503513752718549,3833
-1.264252638412822,-1.3996630710152735,-0.15562125149991438,1.0475163830365122,-0.07980460850139717,SN Ia,108510133100892271,3834
-1.6472186026340556,-1.815150919197449,4.2341844998895475,2.2834834885539683,-0.067383816496277,SN Ia,108510137045376126,3835
-0.6609426019602974,-0.7355042251004776,2.148633741958695,-0.15794428814515263,-0.07599078839213272,SN Ia,108510277030216275,3836
-2.286354058286665,-2.423091382517334,3.060508906039002,2.3412476387579466,-0.07418077643923274,SN Ia,108510353214941611,3837
-1.323895098911812,-1.4136002897510034,1.5321167753414997,0.3363090236591404,-0.0891110461521566,SN Ia,108512153040323843,3838
-1.386142253969657,-1.542707081581842,2.9890825335334825,3.177572554275919,-0.08640116374257797,SN Ia,108513493737116074,3839
-1.540170926620819,-1.6716586979370593,2.7853787142540734,2.5689542539655714,-0.08104541377452405,SN Ia,108513576963606375,3840
-0.7237270722242464,-0.8131142017620567,1.6170768966192974,2.5709284853397407,-0.07884916296254178,SN Ia,108520112394234935,3841
0.0015836812181831616,-0.1008882147292435,0.9082476203564414,0.10038057016766756,-0.09221648301482137,SN Ia,108520177653958110,3842
-1.2694322636122344,-1.4042789492758267,2.164146262101194,2.7876703498920508,-0.07959759530131184,SN Ia,108520470153590605,3843
-1.4475413750722823,-1.5752092918833178,1.5380181725583597,2.6979083653073586,-0.07980460850139717,SN Ia,108521597984531897,3844
0.6211677768013477,0.5845048687402106,1.3374736623911907,6.4203768584966046,-0.08052119265553873,SN Ia,108523259630878388,3845
-1.4163648694079205,-1.4465303272964534,1.5459812037940202,1.9414609209968094,-0.06117421669833263,SN Ia,108523347992441561,3846
-1.5949189756196354,-1.4443119306072847,1.7557464852037825,1.946058643761876,-0.05496804058023582,SN Ia,108530105998068487,3847
-1.9294794926371612,-2.1012950788288713,4.011144231483761,2.5760825900067688,-0.07295724880626682,SN Ia,108530372355838178,3848
-0.28067373175906174,-0.3932200785603117,1.540418318887269,4.642233701743098,-0.07757523557740124,SN Ia,108533224320103977,3849
-0.7894099164962912,-0.9198939416913758,1.7924668780224742,2.7250629431464004,-0.07757523557740124,SN Ia,108533285768436099,3850
-1.8965440580179602,-1.957931872656208,1.5865220525076549,2.837391240946673,-0.07440140473824676,SN Ia,108540388401771110,3852
-1.0955750022255968,-1.2316249243853488,1.3940943475668144,3.836352317540448,-0.07461335440694952,SN Ia,108550166424473217,3853
-1.0913588399551328,-1.296078681249524,2.1109068645408673,3.461650546732415,-0.07087310360417691,SN Ia,108550169922846730,3854
-0.5579297152806341,-0.7236812536227771,0.892000862459705,0.9736239509444549,-0.08354677019524748,SN Ia,108550239767911288,3855
-0.745122460319249,-0.8614631435488505,1.7098921651625332,0.9404189949836546,-0.08945413072106727,SN Ia,108551933509373838,3856
-2.0318592239001165,-2.212114039158765,3.0153765157851384,2.174899229272146,-0.07200180326741143,SN Ia,108553158096230665,3857
-1.8735736207433893,-1.9629559020415532,0.8901309241700723,1.8736985535867015,-0.06626913003427903,SN Ia,108560150408629212,3858
-0.8588901305360247,-1.029305888265975,1.5452089923718804,2.572631139041566,-0.07518662173026275,SN Ia,108560175663736793,3859
0.22021475701867696,0.23754038915168288,0.24696231085465947,0.8841017620048337,-0.07996384942453974,SN Ia,108563280793966547,3860
-1.0226515371545117,-1.177832636048886,2.4512059787215934,1.2675150548888166,-0.08477531391729239,SN Ia,108563341349408588,3861
-0.8270399647916241,-0.9299884764121491,1.3272077806890026,8.46740486845884,-0.07712936099260206,SN Ia,108570110810265973,3862
-0.7207075946593507,-0.7957062082193466,1.6294192612405105,0.7498056531369379,-0.08357861837987599,SN Ia,108570168828213330,3863
-1.1063701626220273,-1.265712514879781,2.3748829784474013,2.3641008914763764,-0.08314548306892822,SN Ia,108570555610474480,3864
-1.2691552337672716,-1.3442938540788456,2.4697218296533108,3.42320713483871,-0.06439008714119676,SN Ia,108573283305192300,3865
-0.7867399381440983,-0.9949903976123822,1.0383222460506265,1.320053281226318,-0.06893386764214673,SN Ia,108573470095536283,3866
0.09825615552867564,-0.10584592403168509,2.37082833518547,1.5690036295343879,-0.08919265712526717,SN Ia,108580010239403704,3867
-2.2813175237771652,-2.464732534733696,3.1207134473676295,2.617021474274295,-0.07018876573697173,SN Ia,108580544932250357,3868
-2.73247071135723,-2.8217332718985535,1.572833832288874,0.8241134518465164,-0.0641193775718544,SN Ia,108583154595833923,3869
-1.822627606811233,-1.956804523152599,1.882210584271855,-1.6536428053981165,-0.06271487262973696,SN Ia,108583530524700070,3870
-1.0929077543497148,-1.1169988340750097,1.6366201090498333,3.961643177718656,-0.07165147323649777,SN Ia,108590352663906126,3872
-1.046843759483336,-1.2014993263930476,1.165937729669422,0.2639563267533526,-0.08570727141998427,SN Ia,108590434330248706,3873
-1.4017617811839864,-1.6607838898173382,2.5833361453687687,0.6316900411889189,-0.06961318942027292,SN Ia,108590570670838901,3874
-1.15540181055233,-1.30832562093765,2.8421315243603775,3.2287410190087544,-0.08298942696424852,SN Ia,108593070764102645,3875
-0.9394829909941528,-1.4113914487823231,1.5539787476791171,1.8880713304899406,-0.0731419682771122,SN Ia,108593336640937028,3876
-0.31691320727121686,-0.455024147232956,1.7780529446178308,4.557290124442699,-0.0791676448088269,SN Ia,108593348639183456,3877
-1.0933823310281308,-1.2854814707957214,1.5373935236497436,4.805976039451742,-0.07956574711668332,SN Ia,108593543351179990,3878
-1.467522624775373,-1.4707136659499946,1.434678981390485,3.923082652174841,-0.0717107904803684,SN Ia,108600352667607191,3879
-0.01939329138576616,-0.16684052648499745,2.133839625438299,2.5986094198359595,-0.08822845333563893,SN Ia,108602175592168387,3880
-1.4959417718914814,-1.5783890049600615,1.3061333251638294,3.172096196362961,-0.0735259777632705,SN Ia,108603197370702892,3881
-1.3713254714200565,-1.5251996229856908,1.615370546398722,-1.5939636856190904,-0.0890217916147352,SN Ia,108603207059972319,3882
-0.4959256443671291,-0.5019291132809427,1.399590397002383,0.18962048580120136,-0.08587964971928609,SN Ia,108603325429855165,3883
-1.0700812684586,-1.1938209303757887,2.437968920148288,2.880742716086412,-0.08712969096595521,SN Ia,108603367161708136,3884
-1.4680857119178559,-1.60730679262701,1.9874132750301992,4.85151233549325,-0.06419899803342569,SN Ia,108603441075852100,3885
-2.093913938383181,-2.2219319805776685,3.5953616882204393,2.4808917990143047,-0.06604595388049474,SN Ia,108603516651329144,3886
-1.692068438316653,-1.86025320229748,1.8881569788976533,2.6246907906450305,-0.07120559865169859,SN Ia,108610161905246319,3887
-1.092017772628685,-1.4029083011542376,1.9917571944434302,1.5413064106634462,-0.07335535111412324,SN Ia,108610212336129863,3888
-1.9270905743486886,-2.0939344150552994,2.6924160642604087,2.8022622461454993,-0.07518662173026275,SN Ia,108610391176744761,3889
-0.05198930132535118,-0.04050237049744482,1.6017379623362318,-1.7144327964505077,-0.08129351113278017,SN Ia,108610450977364830,3890
-3.1921402539061905,-3.1963796484084357,1.0852769886252602,-0.3181896446727803,-0.06698571418842059,SN Ia,108613091065530405,3891
-1.3540615493845334,-1.4974406872606572,3.1221062376012796,3.518179162717746,-0.08044157219396744,SN Ia,108613194066550873,3892
-1.8735872941763512,-1.974034039472982,1.6089588135555526,2.7957181488946103,-0.06630097821890756,SN Ia,108620233678919853,3894
-1.0608640196482686,-1.2497531788090608,3.5588497365185603,2.8356611417556126,-0.0791676448088269,SN Ia,108620523812880659,3895
-1.099406412205458,-1.1831262501081166,2.081138368417284,1.978725505744287,-0.08222140799193191,SN Ia,108623364808906503,3896
-1.5211470452275835,-1.4795443531827828,1.5611111119046592,-0.43991780952665593,-0.0639555186619407,SN Ia,108630103546578822,3897
-2.4544308019885515,-2.5270345872492026,2.93014202151112,2.524252936810275,-0.05632660451602663,SN Ia,108630342775726832,3898
-1.8015342148160147,-1.929475078276599,2.969792381385177,1.937930138518147,-0.07232028511369656,SN Ia,108630346551408138,3899
-1.7328542330654009,-1.8968311115881318,3.0709247163534386,1.6774128632739327,-0.07072787588227089,SN Ia,108630401125661932,3900
-0.6789619788346731,-0.759715536694194,0.7029967153205863,2.557551461904005,-0.07040939403598576,SN Ia,108630501506048399,3901
-0.4998582188268327,-0.688615336514963,0.46639630798316467,3.7430973676354795,-0.07367383296040839,SN Ia,108630532252359642,3902
-0.42132762947628055,-0.5900830897476831,1.429593230551731,-11.005230914263617,-0.0874305766902331,SN Ia,108633362806298111,3903
-0.9714944924940184,-0.9212878573792471,1.6910927849601165,3.9176711763867944,-0.08408818933393221,SN Ia,108633506920639169,3904
-1.0668274900618435,-1.2629109193326487,0.8082897048510338,0.841699439440162,-0.06706796212522373,SN Ia,108640055429869702,3905
-1.0828651408870582,-1.2202752491831643,1.7391286477986672,2.334738805100675,-0.07072787588227089,SN Ia,108640084101146923,3906
-1.3647218142727333,-1.6432646251725087,0.958486669159226,-0.5600428874849005,-0.06658761188056417,SN Ia,108640162520964770,3907
-1.6144173007671698,-1.74678930476352,2.359768573479828,2.358699347924764,-0.07439041711454993,SN Ia,108640337990093931,3908
-2.3537623766519187,-2.5583983917692055,3.621703225697341,6.259661014565368,-0.05313899933702031,SN Ia,108643338528833869,3909
-1.100609974155298,-1.2316714430291262,2.6192604177995262,2.1506210754591955,-0.08150944182456149,SN Ia,108643450249065482,3910
-0.7934493337921604,-0.9000374866351022,0.654709339411722,2.5847774371274967,-0.07725675373111612,SN Ia,108643505088639616,3911
-0.6143951256884603,-0.6166420690715548,5.606466746295213,-1.835510669007661,-0.07696773145561235,SN Ia,108643529859543989,3912
-0.8362802487636932,-0.8825964669332707,-1.0823383861957816,-0.44137604953986564,-0.08232300370089687,SN Ia,108650122585727388,3913
-2.022902170085385,-2.189688074656496,3.0501920027070315,2.8132208096805247,-0.0768586514232597,SN Ia,108650253743116285,3914
-2.3937093909615688,-2.6043558189223766,1.8077514781454773,2.1596721660211533,-0.0819995853859943,SN Ia,108653111132612229,3915
-1.4289723653644852,-1.5411342774315295,0.9140453759725501,0.3366716148377951,-0.06841888249670368,SN Ia,108653217835182146,3916
-0.7192677623999507,-0.8321921884456875,1.060737139974121,7.089193850373162,-0.0532113743365886,SN Ia,108653398309682418,3917
-1.165481068740441,-1.1645139243460538,1.2781145416403232,2.775401595909784,-0.06645846749189555,SN Ia,108660381739654872,3918
-1.1184422734955577,-1.3172873594069436,3.2620165882187018,0.5683218602085105,-0.09019802469352775,SN Ia,108663246129364160,3919
-1.5320990843769715,-1.5787382508499845,2.4853158856607416,1.9047359259571628,-0.07051385608156728,SN Ia,108670216073368132,3920
-1.276060773921786,-1.4921857322619434,3.5786575133590777,5.528634805085952,-0.0726387669599817,SN Ia,108670565073355014,3922
-0.8437896120124888,-0.9895528665842557,2.545525860598662,2.837085567476959,-0.08936200984702929,SN Ia,108671495555553676,3924
0.8248305608790263,0.5746884315344684,1.2265845711809622,0.08047882594003086,-0.08951830481309372,SN Ia,108671906766548280,3925
-1.7417095138859588,-1.9142811966216506,2.624232067696264,2.4085471461193673,-0.08112232714040192,SN Ia,108673518844413588,3927
-0.8954233459089366,-0.9441034365988554,0.34523109409001734,0.6669582464935547,-0.0791676448088269,SN Ia,108673595313883973,3928
-0.5768257196568846,-0.7721447454422815,2.285201775786657,3.745852920398633,-0.08076005404025258,SN Ia,108680176889422049,3929
-1.5559658923898656,-1.779773364950556,1.512706023244481,-0.43423094940322815,-0.0683392620351324,SN Ia,108680190866411514,3930
-0.9792918732163775,-1.200759117437787,2.2741664874726184,-0.4130773867059562,-0.07864979332676728,SN Ia,108680400645904721,3931
-0.8383160097160903,-1.1730556704336754,1.4493591690865903,2.7219563451056445,-0.07598282634597558,SN Ia,108683445205695545,3933
-2.358350359405299,-2.6120194372550034,1.9529235185469382,0.07327875885903462,-0.06868481483835179,SN Ia,108683515757333566,3934
-2.1031419634990365,-2.2880675542328817,2.6631233070550406,2.5122892997129833,-0.08930524045792897,SN Ia,108683558948721813,3935
-1.1653245200124391,-1.3020577279230001,1.6705859447904279,5.429435923294215,-0.07479345589102375,SN Ia,108690092862383955,3936
-1.5323355463787272,-1.4875772998896413,2.6838697767707713,6.571970458967981,-0.06721462301543803,SN Ia,108690413110584684,3937
-0.9940282441636913,-0.6999523954476405,1.800785463851811,2.700097589203064,-0.06981224057420113,SN Ia,108690422703638909,3938
-1.0607880730433998,-1.1877437087012066,2.0863078293059747,1.0576738214615382,-0.07337231027243793,SN Ia,108693304116451881,3939
-0.880845995991777,-1.153725689213553,1.9532759849926293,2.3330343539445977,-0.06905584618927395,SN Ia,108693308553712045,3940
-1.5847406867175653,-1.341245135869722,2.2549305929093877,4.99340749790051,-0.05729510781057971,SN Ia,108693342347177189,3942
-1.6692566444488686,-1.6409914752772596,1.5881764130720406,-0.26750575811660743,-0.06356203434085542,SN Ia,108693523173126408,3943
-1.6962022334575961,-1.872660761740001,1.8219518726849324,3.5761535551703836,-0.08012309034768231,SN Ia,108700365106382763,3944
-0.31088662192015865,-0.32474944548455825,1.997025817984979,0.2105562724899888,-0.08235246327167825,SN Ia,108700419898307623,3945
-0.1258812904579507,-0.3679807373252155,1.1887060988024163,0.2386417594689888,-0.07136483957484116,SN Ia,108700486612006190,3946
-0.966685985290012,-1.005198168326121,2.1398907271423626,2.136125600594407,-0.07725675373111612,SN Ia,108703204073010780,3947
-0.40988725122719055,-0.47443029207456827,2.071854959075419,2.3877085643960134,-0.08156493728627667,SN Ia,108703235798416981,3948
-0.19101471998757388,-0.35782360803396246,3.8847951961570013,0.033469924209132744,-0.07996384942453974,SN Ia,108703286120746629,3949
-1.8074181023966256,-2.006247988587314,2.6565030907783966,2.3654183676360963,-0.07134095343636977,SN Ia,108703330728902007,3950
-1.4254984194142535,-1.5473733196935808,1.1860941747163911,2.9963515406627694,-0.07360217454499421,SN Ia,108703528049906117,3951
-1.0818998141679008,-1.2908928953175398,1.792987511549826,1.424053516609426,-0.07566434449969045,SN Ia,108710050378788285,3952
-2.1310103449557567,-2.2569658476942758,3.1752237190861035,1.8103178726248068,-0.07900935933122319,SN Ia,108710061064519295,3953
-1.5057035586322671,-1.6536792226651957,1.978812230713414,2.41318159897068,-0.08672943890563639,SN Ia,108710122879696407,3954
-1.1763600227070685,-1.2413179882019758,1.1780456044623684,1.7491799578948606,-0.08677721118257915,SN Ia,108710409656849906,3955
-1.7874476765639742,-1.9731165325861315,2.981926663121304,3.3750309024566945,-0.07884120091638466,SN Ia,108710523427386030,3956
-2.063721885950133,-2.1301459745791167,3.0744154756748965,2.704577480994564,-0.059421770339148694,SN Ia,108710534412164917,3957
-1.8095729044336568,-1.9550294783449949,2.4127320797489,1.6944280245775205,-0.08958845043973804,SN Ia,108711951227229118,3958
-1.008289602788183,-1.132505709505777,1.7438525679520054,1.7263345154361238,-0.08499586259584484,SN Ia,108713261241155381,3959
-1.0576579236912063,-1.2291846335785575,1.8363984964316307,1.780409733714762,-0.07505922899174869,SN Ia,108713289438942648,3960
-1.0384502385599956,-1.1086896664348056,1.0652696112532138,1.868945524142144,-0.07798082220864536,SN Ia,108713550712258093,3961
-0.556934188062426,-0.5514411318022104,0.15073642424570208,0.8106653401097852,-0.07812007839593353,SN Ia,108720094815550435,3962
-1.6456715828563562,-1.8218070071578387,1.7608814543297193,7.787863263946746,-0.07092859906589209,SN Ia,108720174705166823,3963
-1.0820574019008007,-1.1642090976838089,1.7605928509509916,1.0415670775002093,-0.081158156348109,SN Ia,108720337413213633,3964
-1.3568138186496201,-1.530436784384231,1.9976714321727451,4.60336695331245,-0.06857812341984625,SN Ia,108720454594946559,3965
-1.0627815644997995,-1.257796958017186,2.2935215736085355,2.3094098869714235,-0.08158810684059392,SN Ia,108733325157432112,3967
0.07186810538201205,0.03078623154011947,0.5250205214397545,2.4607108142823364,-0.0884542569646551,SN Ia,108733344029276387,3968
-0.026389733893759662,0.24839121032799918,2.9818168567692807,2.0529264487120598,-0.08486846985733078,SN Ia,108733389836981317,3969
-1.2933697323968587,-1.5334250998805583,2.230658299605035,1.785075388908077,-0.07736248970408278,SN Ia,108733418997919062,3970
-1.8275302579694666,-1.9736250413286753,2.968507003355987,1.8706624301415335,-0.07355487999082087,SN Ia,108733539928236182,3971
-0.541387247997552,-0.752182191511829,2.8196899934165076,1.27522943666914,-0.07439041711454993,SN Ia,108743432379471399,3972
-2.975465456279884,-3.1171603655270954,1.9878340802067305,0.8192763907674038,-0.07902862748292346,SN Ia,108750070176302960,3973
-1.7652025967547826,-1.969308485019457,2.3529482440448737,-0.006909420538192352,-0.07646054911540329,SN Ia,108750132053578282,3974
-1.3723935773776428,-1.4625890269086388,1.4243787231060066,-0.6397335178086898,-0.06439327195965962,SN Ia,108750365080431722,3975
-1.2728570100446934,-1.5616968363452373,1.8771296300594096,0.886422440165276,-0.0791676448088269,SN Ia,108750484192237128,3976
-2.1536213865501312,-2.440113242819032,5.3744244025745935,2.3763598048004826,-0.06610320099236447,SN Ia,108753265908447692,3977
-1.5973509168075055,-1.898611570952559,1.8693305909467917,-0.3368309952015884,-0.06802078018884727,SN Ia,108753443161594268,3978
-0.751809554738528,-0.5293864362723153,1.5011100470912968,-4.2653664337085555,-0.06292507064828515,SN Ia,108753573601518668,3979
-0.9708956028171092,-1.1996038102868907,2.8599349333686233,2.70398611413552,-0.08856285927423832,SN Ia,108763081061675300,3980
